NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales,Critic_Score,Critic_Count,User_Score,User_Count
0.17,0.04,0,0.01,medium,64,27,5.3,20
0.1,0.08,0,0.03,medium,85,17,8.2,9
0.1,0.08,0,0.03,medium,69,4,4.1,16
0.18,0,0.01,0.01,medium,38,45,2.9,44
0.16,0.04,0,0.01,medium,65,56,7.1,21
0.17,0.02,0,0.02,medium,53,9,6.8,53
0.13,0.04,0.03,0.01,medium,88,36,8.2,102
0.16,0.04,0,0.01,medium,79,13,8.7,7
0.12,0.05,0.02,0.02,medium,55,22,6.8,16
0.16,0.04,0,0.01,medium,91,11,8.1,9
0.07,0.09,0,0.04,medium,71,20,7.6,46
0,0.03,0.17,0.01,medium,74,5,7.9,29
0.11,0.07,0,0.03,medium,74,50,7.1,34
0.1,0.08,0,0.03,medium,64,14,7.9,8
0.09,0,0.11,0.01,medium,76,34,8,20
0.1,0.08,0,0.03,medium,78,54,8.3,23
0.07,0.11,0,0.02,medium,40,37,4.7,19
0.19,0,0,0.01,medium,81,5,7.7,6
0.12,0.08,0,0.01,medium,28,7,2.4,17
0.14,0,0.05,0.02,medium,77,27,7.1,26
0.12,0.07,0,0.02,medium,53,4,6.6,5
0.19,0,0,0.02,medium,67,33,7.1,15
0.18,0.01,0,0.01,medium,68,34,8.6,19
0.1,0.08,0,0.03,medium,68,26,8.5,8
0.14,0.04,0,0.02,medium,64,40,6.5,661
0.15,0.04,0,0.01,medium,80,12,7.9,12
0.19,0,0,0.02,medium,78,25,7.4,14
0.1,0.08,0,0.03,medium,89,25,7.8,17
0.19,0,0,0.01,medium,82,23,7.9,29
0.09,0.03,0.08,0,medium,82,16,7.8,8
0.09,0.08,0,0.03,medium,32,43,1.5,427
0.19,0,0,0.02,medium,79,11,6.6,8
0.04,0.03,0.12,0.01,medium,68,16,8.5,15
0.16,0.03,0,0.01,medium,54,11,5.5,8
0.12,0.03,0.05,0.01,medium,69,46,6.5,15
0.16,0.04,0,0.01,medium,33,6,7.5,18
0.11,0.08,0,0.02,medium,61,64,7,34
0.16,0.04,0,0.01,medium,48,11,6.6,11
0.15,0.04,0,0.01,medium,58,27,6.4,9
0.15,0.05,0,0,medium,55,4,6.9,8
0.15,0.01,0.03,0.01,medium,70,35,7.8,24
0.07,0.05,0.06,0.02,medium,61,30,5.5,102
0.15,0.05,0,0,medium,40,5,7.8,5
0.1,0.08,0,0.03,medium,57,33,4.8,5
0.04,0.13,0,0.03,medium,72,32,7.4,49
0.08,0.06,0.01,0.05,medium,73,28,7.4,133
0.1,0.03,0.06,0.02,medium,71,35,8.2,106
0.06,0,0.14,0.01,medium,33,31,5.1,47
0.06,0.05,0.07,0.02,medium,68,31,8.6,17
0.15,0.04,0,0.01,medium,76,21,7.2,5
0.06,0.12,0,0.02,medium,52,33,5.7,110
0,0.19,0,0.01,medium,69,22,7.5,280
0,0,0.2,0,medium,89,21,9.1,33
0.14,0.04,0.02,0.01,medium,69,33,8.5,13
0.15,0.04,0,0.01,medium,87,16,5.3,18
0.18,0,0,0.02,medium,72,13,2.8,39
0.09,0.09,0,0.03,medium,74,34,7.4,596
0.1,0.08,0,0.03,medium,67,14,8.5,4
0.14,0.04,0,0.02,medium,51,10,5.3,9
0.05,0.12,0,0.03,medium,62,26,6.8,88
0.15,0.04,0,0.01,medium,79,9,7.8,5
0.18,0,0,0.02,medium,63,37,7.3,16
0.1,0.08,0,0.03,medium,70,34,8.9,12
0.17,0.01,0,0.02,medium,70,6,7.5,15
0.17,0.01,0,0.02,medium,64,23,5.9,40
0.09,0.07,0.02,0.02,medium,75,19,7.6,9
0.07,0.02,0.1,0.02,medium,53,44,7.5,80
0.19,0,0,0.02,medium,57,16,6.2,10
0.14,0.05,0,0,medium,82,8,9.2,40
0.14,0.05,0,0,medium,72,8,7.2,5
0.15,0.04,0,0.01,medium,90,17,7.6,5
0.16,0,0.03,0.01,medium,67,38,7.6,73
0.15,0.03,0,0.02,medium,72,13,6.3,9
0.16,0.02,0.01,0.02,medium,52,27,7,48
0.17,0.01,0,0.02,medium,53,6,5.8,4
0.1,0.08,0,0.03,medium,51,32,5.3,7
0.06,0.13,0,0.01,medium,81,10,4.4,296
0.16,0.02,0,0.02,medium,36,14,3.1,88
0.06,0.09,0.01,0.03,medium,36,45,3.7,21
0.11,0.07,0,0.02,medium,63,33,7.2,19
0.11,0.07,0,0.02,medium,73,8,7.3,29
0,0.14,0.01,0.04,medium,68,24,4.5,4
0.07,0.04,0.07,0.02,medium,87,49,8.2,178
0.15,0.04,0,0.01,medium,70,20,8.6,11
0.1,0.08,0,0.02,medium,57,33,4.8,4
0.12,0.03,0.03,0.02,medium,65,25,7.3,15
0.02,0,0.18,0,medium,62,13,6.6,10
0.15,0.04,0,0.01,medium,82,18,9,9
0.18,0,0,0.02,medium,43,9,6.4,5
0.06,0.05,0.07,0.01,medium,75,46,9,61
0.15,0.04,0,0.01,medium,72,31,6,6
0.18,0,0,0.02,medium,68,24,7,5
0.09,0.09,0,0.02,medium,76,31,6.5,315
0.15,0.04,0,0.01,medium,40,5,7.4,7
0.05,0.02,0.12,0.01,medium,86,12,7.7,128
0.17,0.01,0,0.02,medium,60,34,7.1,52
0.06,0.07,0.05,0.01,medium,64,42,5.9,39
0.16,0.03,0,0.02,medium,65,7,6.7,9
0.1,0.07,0.02,0.02,medium,58,52,6.1,24
0.15,0.04,0,0.01,medium,71,34,8.8,12
0.11,0.06,0,0.03,medium,66,17,6.1,12
0.12,0.06,0,0.02,medium,75,40,7.9,1295
0,0,0.2,0,medium,90,17,8.8,57
0.1,0.02,0.07,0.01,medium,74,65,7.1,28
0.1,0.08,0,0.03,medium,53,20,7,10
0.14,0.03,0.01,0.02,medium,75,21,8.8,20
0.18,0,0.01,0.01,medium,71,7,7,35
0.1,0.08,0,0.03,medium,78,27,8,22
0.06,0.04,0.08,0.02,medium,63,28,7,24
0.15,0.04,0,0.01,medium,76,18,8.2,6
0.15,0.04,0,0.01,medium,66,4,8.3,10
0.1,0.08,0,0.03,medium,77,35,8.1,8
0.07,0.09,0,0.03,medium,49,34,6.4,61
0.1,0.08,0,0.03,medium,71,40,6.8,18
0.18,0,0,0.02,medium,50,35,5.6,20
0.12,0.05,0,0.03,medium,65,52,6.1,27
0.1,0.05,0,0.04,medium,58,57,5.1,102
0.1,0.08,0,0.03,medium,59,33,7.5,18
0.12,0.06,0,0.02,medium,65,35,7.1,18
0.18,0,0,0.01,medium,80,15,7.9,8
0.1,0.02,0.07,0.01,medium,59,28,8,10
0.15,0.04,0,0.01,medium,42,8,6.8,9
0.15,0.04,0,0.01,medium,78,21,6.6,14
0.14,0.02,0.02,0.02,medium,58,40,7.2,36
0.18,0,0,0.02,medium,85,8,7.9,60
0.15,0.04,0,0.01,medium,83,25,8.3,26
0.15,0.04,0,0.01,medium,83,31,8.6,20
0.17,0.01,0,0.02,medium,53,27,7.4,13
0.1,0.07,0,0.03,medium,47,14,8.8,76
0.04,0.04,0.1,0.02,medium,73,10,7.5,27
0.15,0.03,0,0.02,medium,55,8,8.1,8
0.1,0.07,0,0.03,medium,51,26,2.1,9
0.09,0,0.09,0.01,medium,65,36,6.8,25
0.08,0.04,0.07,0.01,medium,76,40,7.9,23
0.1,0.07,0,0.02,medium,57,11,4,4
0.07,0.05,0.05,0.02,medium,70,12,8.2,17
0.1,0.07,0,0.02,medium,57,19,8,21
0.03,0.12,0.02,0.03,medium,63,55,7.8,528
0.15,0.04,0,0.01,medium,59,12,4.3,9
0,0.03,0.16,0.01,medium,58,25,6.5,15
0.14,0.05,0,0,medium,67,6,9.2,17
0.07,0.06,0.04,0.02,medium,75,30,8.5,15
0.17,0.01,0,0.02,medium,58,37,7.5,39
0.18,0,0,0.02,medium,68,8,4.4,5
0.18,0,0,0.02,medium,51,14,6.3,15
0.02,0.16,0,0.02,medium,78,16,6,1096
0.1,0.07,0,0.02,medium,76,21,8.9,36
0.17,0,0,0.02,medium,70,13,7.4,16
0.14,0.05,0,0,medium,81,16,8.8,16
0.05,0.11,0,0.03,medium,72,19,5.7,253
0.08,0.08,0,0.03,medium,65,8,2.4,5
0.16,0.02,0,0.01,medium,69,49,7.3,67
0.1,0.04,0.04,0.02,medium,72,38,7.3,38
0,0.17,0,0.02,medium,68,35,7.4,985
0.1,0.06,0,0.03,medium,61,34,7.3,40
0.14,0.04,0,0.01,medium,74,37,7.9,19
0.09,0.07,0,0.02,medium,57,16,6,4
0.07,0.03,0.08,0.01,medium,49,30,7,18
0.08,0.09,0,0.03,medium,53,40,5.9,230
0.16,0.02,0,0.01,medium,71,22,8.4,16
0.15,0.02,0.02,0.01,medium,63,30,5.9,7
0.09,0.07,0,0.02,medium,78,28,6.9,35
0.08,0,0.11,0.01,medium,71,21,7.6,5
0.07,0.09,0.01,0.01,medium,60,4,7.1,15
0.18,0,0,0.01,medium,49,11,2.6,8
0.15,0.04,0,0.01,medium,50,9,8.9,10
0.16,0.02,0,0.02,medium,69,54,6.9,60
0.08,0.09,0,0.02,medium,52,35,4.9,22
0.08,0.1,0,0.02,medium,63,29,3.2,881
0.09,0.07,0,0.02,medium,62,19,8.3,7
0.14,0.04,0,0.01,medium,74,30,7.9,21
0.17,0.01,0,0.01,medium,66,25,6.5,33
0.16,0.01,0,0.02,medium,56,10,6.4,22
0.11,0.07,0,0.02,medium,23,39,3,211
0.09,0.07,0,0.02,medium,66,17,8.4,30
0.16,0.02,0,0.02,medium,57,11,4.5,6
0.13,0.03,0,0.03,medium,60,6,7.5,12
0.09,0.07,0,0.02,medium,79,23,8.9,13
0.17,0.01,0,0.01,medium,82,38,7.1,8
0.09,0.09,0,0.02,medium,65,9,6,26
0,0.15,0,0.04,medium,77,54,6.2,803
0.05,0.09,0.02,0.03,medium,43,34,5.3,21
0.12,0.06,0,0.02,medium,81,24,8.5,15
0.12,0.05,0,0.02,medium,84,4,6.1,36
0.09,0.07,0,0.02,medium,83,26,9,29
0.06,0.07,0.03,0.03,medium,63,30,7.5,42
0.14,0.04,0,0.01,medium,79,17,9,4
0.13,0.05,0,0.02,medium,64,8,6,8
0.14,0.04,0,0.01,medium,72,75,8.4,49
0.14,0.03,0,0.01,medium,74,46,8.1,24
0.11,0.06,0.01,0.02,medium,69,17,5.6,98
0.12,0,0.06,0.01,medium,64,26,7.8,43
0.07,0.1,0,0.01,medium,85,48,8.6,1739
0.15,0.04,0,0.01,medium,49,16,4.6,7
0.17,0,0,0.02,medium,76,15,7.8,42
0.18,0,0,0.01,medium,82,6,8.6,37
0.1,0.07,0,0.02,medium,68,11,7,8
0.02,0.01,0.16,0,medium,61,22,4.4,10
0.15,0.02,0,0.02,medium,54,57,6.3,19
0.17,0.01,0,0.01,medium,73,13,7,6
0.14,0.05,0,0,medium,79,20,7.8,8
0.09,0.07,0,0.02,medium,62,15,8.5,10
0.12,0.03,0.01,0.02,medium,70,14,8.1,46
0.09,0.08,0,0.02,medium,82,5,7.9,112
0.15,0.02,0,0.01,medium,70,9,8.4,10
0.17,0,0,0.01,medium,61,40,7.3,21
0.15,0.04,0,0.01,medium,71,26,7.4,7
0,0,0.19,0,medium,68,18,8.5,23
0.09,0.07,0,0.02,medium,65,28,8.6,16
0.09,0.07,0,0.02,medium,76,15,8.5,6
0.09,0.07,0,0.02,medium,58,33,8,24
0.1,0.06,0.01,0.03,medium,72,37,7.2,57
0.06,0.11,0,0.02,medium,82,71,8.6,2654
0.08,0.1,0,0.02,medium,77,39,4.3,969
0.07,0.07,0.03,0.01,medium,80,19,7.5,146
0.15,0.04,0,0.01,medium,67,13,7.3,11
0.06,0.02,0.1,0.01,medium,62,22,7.6,31
0.14,0.04,0,0.01,medium,67,23,8.8,10
0.1,0.04,0.01,0.03,medium,79,25,7.5,66
0.02,0.02,0.13,0.01,medium,80,23,7.3,73
0.09,0.07,0,0.02,medium,68,37,8,5
0,0.16,0,0.03,medium,47,19,4.1,18
0.07,0.11,0,0.01,medium,60,37,6.4,77
0.16,0,0.02,0.01,medium,72,36,7.6,19
0.15,0.01,0.02,0.01,medium,55,34,6.8,20
0,0,0.19,0,medium,78,14,7.5,13
0.04,0.13,0,0.01,medium,82,13,7.4,754
0.07,0,0.11,0.01,medium,67,17,8.5,32
0.11,0.05,0,0.03,medium,61,26,6.5,8
0.05,0.1,0,0.03,medium,51,28,3.1,25
0.09,0.06,0.02,0.02,medium,74,43,8,185
0.13,0.03,0,0.02,medium,67,23,7.3,7
0.09,0.07,0,0.02,medium,59,18,5.6,5
0.09,0.07,0,0.02,medium,79,50,9.1,21
0.12,0.04,0,0.02,medium,59,11,6.8,6
0.12,0.03,0.03,0.01,medium,82,24,8.2,24
0,0.15,0,0.04,medium,83,10,7.2,83
0.09,0.07,0,0.02,medium,68,13,8.1,15
0,0,0.19,0,medium,55,20,7.3,7
0.14,0.04,0,0.01,medium,76,22,9,9
0.1,0.04,0.03,0.01,medium,68,40,8.2,45
0.17,0,0,0.01,medium,74,19,5.3,4
0.11,0.06,0,0.02,medium,86,45,7.4,1543
0.14,0.04,0,0.01,medium,69,14,7.5,4
0.15,0.03,0,0,medium,74,19,7,47
0.06,0.04,0.07,0.02,medium,44,22,7,24
0.09,0.07,0,0.02,medium,79,47,8.5,15
0.09,0.08,0,0.02,medium,63,25,4.4,307
0.17,0,0,0.01,medium,55,42,4.2,15
0.13,0.05,0,0.01,medium,81,21,6.8,6
0.17,0,0,0.01,medium,62,11,6.3,4
0.06,0.02,0.1,0.02,medium,69,32,7.7,52
0.05,0.11,0,0.03,medium,66,21,7.1,289
0.1,0.07,0,0.02,medium,74,13,8.3,8
0.07,0.09,0,0.03,medium,65,23,6.4,7
0.09,0.07,0,0.02,medium,77,16,8.5,17
0.05,0.03,0.09,0.02,medium,65,31,7.4,50
0.1,0.06,0.01,0.02,medium,76,76,8.4,139
0,0,0.19,0,medium,80,10,8.9,18
0.09,0.07,0,0.02,medium,36,28,4.4,22
0.07,0,0.11,0.01,medium,64,30,6.4,8
0.17,0,0,0.01,medium,51,19,7.5,17
0.17,0,0,0.01,medium,71,33,8.2,5
0.14,0.04,0,0.01,medium,69,46,7.8,10
0.14,0.04,0,0.01,medium,73,43,8.6,17
0.09,0.07,0,0.02,medium,72,27,8.9,47
0.14,0.04,0,0.01,medium,68,13,8.5,11
0.17,0,0,0.02,medium,39,5,3.3,16
0.09,0.07,0,0.02,medium,72,48,7.8,41
0.14,0.04,0,0.01,medium,51,27,2.8,6
0.05,0.1,0,0.03,medium,80,11,7,332
0.08,0.09,0,0.01,medium,58,6,8.3,28
0.14,0.02,0,0.01,medium,64,41,5.5,42
0.09,0.07,0,0.02,medium,86,35,8.8,26
0.11,0.01,0.05,0.01,medium,82,32,7.5,35
0.14,0.04,0,0.01,medium,61,36,7.8,4
0.14,0.04,0,0.01,medium,61,21,7.1,7
0.1,0.07,0,0.01,medium,84,15,8.9,17
0.06,0.02,0.08,0.02,medium,76,26,7.7,44
0.02,0.14,0,0.03,medium,83,36,7.5,721
0.11,0.05,0,0.02,medium,39,5,5.6,13
0.09,0.07,0,0.02,medium,48,11,4.3,6
0.1,0.06,0,0.02,medium,74,65,7.1,174
0,0.16,0,0.02,medium,73,7,6.2,5
0.14,0.02,0,0.01,medium,71,37,6.9,46
0.16,0.01,0,0.02,medium,54,13,4.7,13
0.14,0.04,0,0,medium,75,27,8.5,20
0.05,0.11,0,0.02,medium,44,10,5.4,11
0.16,0.01,0,0.01,medium,72,37,8.7,33
0,0.12,0.04,0.02,medium,59,30,7.8,45
0.07,0.07,0,0.03,medium,64,19,6.8,21
0.08,0.01,0.06,0.03,medium,60,19,7.4,58
0.13,0.04,0,0.01,medium,69,6,7,4
0.17,0,0,0.01,medium,54,29,7.6,68
0.04,0.11,0,0.03,medium,73,28,6.4,26
0.09,0.08,0,0.02,medium,39,10,4.4,34
0.17,0,0,0.01,medium,34,4,7,4
0.15,0.03,0,0.01,medium,64,21,8.3,9
0.12,0.04,0,0.03,medium,70,4,6.6,5
0.14,0.04,0,0.01,medium,35,20,5.9,9
0.04,0.01,0.12,0.01,medium,48,19,6.8,56
0.09,0.07,0,0.02,medium,69,27,7.1,18
0.09,0.07,0,0.02,medium,59,13,8.6,15
0.15,0.01,0,0.01,medium,65,20,7.5,4
0.13,0.04,0,0.01,medium,65,5,8.3,6
0.04,0.02,0.09,0.02,medium,71,4,7.4,34
0.05,0.09,0.01,0.03,medium,75,35,6.8,62
0.08,0.01,0.07,0.01,medium,84,41,7.8,38
0.14,0.04,0,0,medium,60,20,9.1,16
0.16,0.01,0,0.01,medium,56,24,7.5,13
0.13,0.04,0,0.01,medium,49,24,5.5,36
0.17,0,0,0.01,medium,57,4,8.1,10
0.13,0.04,0,0.01,medium,63,32,7.6,8
0.1,0.06,0,0.02,medium,71,45,5.1,14
0.1,0.06,0,0.02,medium,51,5,5.3,4
0.08,0.08,0,0.02,medium,38,20,7.9,29
0.16,0,0,0.01,medium,58,7,4.4,9
0.14,0.04,0,0,medium,77,27,8.6,8
0.16,0.01,0,0.01,medium,52,35,5.7,24
0.1,0.06,0,0.02,medium,45,40,3.5,1156
0.13,0.05,0,0,medium,75,5,7.5,4
0,0.14,0,0.04,medium,83,16,7.7,102
0.01,0.14,0,0.03,medium,81,37,7.8,1363
0.11,0.06,0,0.02,medium,79,20,8.1,26
0.14,0.04,0,0.01,medium,76,43,8.3,26
0.09,0.07,0,0.02,medium,67,19,6.8,11
0.1,0.06,0,0.02,medium,70,42,7.5,267
0.06,0.09,0,0.03,medium,70,38,6,547
0.14,0.04,0,0,medium,81,13,8,9
0.14,0.04,0,0,medium,61,11,7.4,8
0.07,0.05,0.03,0.02,medium,62,25,7.2,28
0.08,0,0.08,0.02,medium,67,25,8,96
0.1,0.07,0,0.01,medium,68,10,5.3,4
0.14,0.03,0,0.01,medium,62,51,7.6,60
0.09,0.07,0,0.02,medium,73,34,8,5
0.16,0,0,0.01,medium,82,11,7.3,18
0.1,0.07,0,0.01,medium,51,14,7.6,49
0.13,0,0.04,0.01,medium,48,8,8.1,16
0.14,0.04,0,0,medium,39,16,3.2,6
0.05,0.04,0.08,0.01,medium,59,16,8.9,14
0.15,0.02,0,0.01,medium,38,12,6,59
0.16,0,0,0.01,medium,81,9,7.1,8
0.04,0.03,0.1,0.01,medium,67,24,9,7
0.13,0.04,0,0.01,medium,68,39,9.1,15
0.11,0.01,0.05,0.01,medium,38,14,3,12
0.02,0.12,0,0.03,medium,75,27,6.3,43
0.09,0.07,0,0.02,medium,56,16,8.3,27
0.09,0.07,0,0.02,medium,54,29,7.7,7
0.14,0.02,0,0.02,medium,67,43,7.6,25
0.16,0,0,0.01,medium,81,21,6.9,16
0.12,0.03,0,0.02,medium,51,18,7,6
0.11,0.03,0.02,0.01,medium,65,27,7.8,20
0.13,0.04,0,0.01,medium,85,21,6.5,31
0.14,0.02,0.01,0.01,medium,56,46,7.1,55
0.07,0.07,0,0.03,medium,44,31,1.7,46
0.09,0.07,0,0.02,medium,53,10,7.3,7
0.1,0.04,0,0.03,medium,59,27,6.1,70
0.14,0.02,0,0.01,medium,58,15,7.8,6
0.07,0.02,0.07,0.02,medium,38,34,5.6,37
0.08,0.08,0,0.01,medium,91,36,7.1,2318
0.09,0.07,0,0.02,medium,75,37,8,23
0.09,0.07,0,0.02,medium,78,32,8.3,11
0.11,0.05,0,0.02,medium,73,26,7,151
0.09,0.07,0,0.02,medium,54,15,4.6,5
0,0,0.17,0,medium,63,5,7.9,12
0.09,0.07,0,0.02,medium,49,12,4.5,6
0.16,0,0,0.01,medium,31,4,4.4,9
0.03,0.07,0.05,0.02,medium,44,39,3.7,59
0.16,0,0,0.01,medium,61,19,4,6
0.08,0.07,0,0.02,medium,73,15,7.4,10
0.06,0.09,0,0.02,medium,72,54,7,60
0.13,0.04,0,0.01,medium,71,31,8.2,11
0.08,0.07,0,0.02,medium,66,24,9.1,14
0.08,0.08,0,0.02,medium,72,37,4.7,399
0.13,0.03,0,0,medium,61,17,7.3,8
0.14,0.02,0,0.01,medium,72,13,7.8,12
0.13,0.03,0,0,medium,59,25,8.8,24
0.13,0.04,0,0.01,medium,82,35,8.7,15
0.05,0.07,0.02,0.02,medium,74,35,7.6,74
0.14,0,0.02,0.01,medium,82,29,8.8,25
0.07,0.08,0,0.02,medium,74,55,8.2,1326
0.08,0.07,0,0.02,medium,80,19,8.3,11
0.15,0.01,0,0.01,medium,69,33,6.7,7
0.13,0.03,0,0,medium,87,32,7.9,7
0.16,0,0,0.01,medium,58,25,7,52
0.1,0.07,0,0.01,medium,73,7,8.5,6
0.13,0.02,0,0.02,medium,51,28,5.3,20
0.13,0.04,0,0.01,medium,84,55,7.9,18
0.16,0,0,0.01,medium,52,57,6.1,20
0.13,0.04,0,0.01,medium,69,22,6.3,7
0.07,0.08,0,0.02,medium,69,14,7.2,45
0.08,0.07,0,0.02,medium,68,21,8.7,14
0.08,0.07,0,0.02,medium,65,16,5.9,7
0.05,0.1,0,0.02,medium,71,13,4.9,368
0.08,0.06,0,0.03,medium,53,39,6.1,16
0.08,0.07,0,0.02,medium,71,27,7.9,11
0.13,0.03,0,0,medium,64,6,5,4
0.14,0.01,0,0.02,medium,56,16,5.6,8
0.15,0,0,0.01,medium,75,52,6.8,25
0.13,0.04,0,0.01,medium,72,26,8.6,5
0.11,0.05,0,0.01,medium,60,48,6.4,37
0.08,0.05,0,0.04,medium,81,50,8.7,140
0.13,0.04,0,0.01,medium,82,61,7.3,12
0.04,0.1,0,0.03,medium,68,32,6.1,23
0.16,0,0,0.01,medium,79,9,7.4,7
0.12,0.05,0,0,medium,61,5,6.9,9
0.16,0,0,0.01,medium,77,41,7.4,16
0.08,0.06,0.01,0.02,medium,70,47,6.6,11
0.08,0.07,0,0.02,medium,48,17,6.5,19
0.1,0.04,0,0.02,medium,58,12,6,8
0.13,0.04,0,0.01,medium,57,27,9.2,5
0.16,0,0,0.01,medium,71,25,5.8,13
0.1,0,0.04,0.03,medium,62,24,7.6,118
0.09,0.06,0,0.01,medium,83,18,7.2,175
0.04,0.12,0,0.02,medium,63,12,7.7,7
0.13,0.02,0,0.02,medium,53,37,3.8,20
0.02,0.13,0,0.02,medium,78,23,8.8,431
0.05,0.04,0.06,0.01,medium,71,11,9.1,56
0.13,0.02,0,0.02,medium,47,23,6.1,10
0.07,0.09,0,0.02,medium,69,41,5.7,41
0.08,0.06,0,0.02,medium,46,35,6.9,13
0.12,0.03,0,0.01,medium,63,31,6.6,7
0.04,0.03,0.09,0.01,medium,48,33,8.1,12
0.09,0.06,0,0.01,medium,35,4,1.2,6
0.08,0.06,0,0.02,medium,68,29,8,11
0.12,0.02,0.02,0.01,medium,73,38,7.9,105
0.13,0.03,0,0,medium,80,27,7.5,14
0.08,0.04,0.03,0.02,medium,58,33,6.5,21
0.14,0.02,0,0.01,medium,51,47,6.2,12
0.04,0.12,0,0.01,medium,78,7,8.1,124
0.12,0.04,0,0,medium,73,17,8.3,11
0.13,0.03,0,0,medium,36,6,5.6,23
0.08,0.06,0,0.02,medium,56,20,6,7
0.13,0.04,0,0.01,medium,73,28,7.3,10
0.13,0.04,0,0.01,medium,67,21,6.3,11
0.07,0.06,0.02,0.02,medium,72,10,8.3,7
0.14,0.01,0,0.01,medium,49,47,5.2,31
0.04,0.02,0.08,0.02,medium,70,38,7.4,129
0.02,0.01,0.12,0.01,medium,49,5,5.7,7
0.11,0.04,0,0.01,medium,42,9,4.8,4
0.13,0.03,0,0,medium,65,28,7.6,13
0.11,0.03,0,0.02,medium,53,34,6,22
0.08,0.06,0,0.02,medium,49,13,7.6,7
0.11,0.05,0,0.01,medium,68,33,7,9
0.13,0.04,0,0.01,medium,50,15,5,7
0.13,0.04,0,0.01,medium,54,9,8.9,10
0.06,0.03,0.06,0.02,medium,42,40,5,78
0.1,0.02,0.04,0,medium,72,22,8,15
0.07,0.06,0,0.03,medium,73,44,7.6,11
0.07,0.06,0.01,0.03,medium,45,17,5,26
0.05,0.09,0,0.03,medium,72,20,6,29
0.12,0.04,0,0,medium,57,9,6,7
0.13,0.02,0,0.02,medium,76,7,6.6,23
0.15,0.01,0,0.01,medium,72,48,7.9,37
0,0,0.17,0,medium,57,25,7.3,15
0.15,0,0,0.02,medium,65,4,5.1,14
0.09,0.05,0,0.02,medium,61,12,6.7,17
0.12,0.04,0,0.01,medium,41,20,7.2,13
0.08,0.07,0,0.02,medium,40,11,4.2,5
0.08,0.06,0,0.02,medium,72,28,7,5
0.15,0,0,0.02,medium,77,9,6,5
0.11,0.01,0.03,0.01,medium,57,23,8,10
0.13,0.03,0,0,medium,72,11,8.2,5
0.12,0.04,0,0.01,medium,62,49,6.4,13
0,0.03,0.13,0.01,medium,76,4,6.3,17
0.01,0,0.15,0,medium,71,12,8.5,21
0.04,0,0.12,0,medium,77,26,8.2,38
0.12,0.04,0,0.01,medium,71,39,8.2,21
0.13,0.02,0,0.01,medium,61,28,5.1,19
0.08,0.06,0,0.02,medium,65,7,8.7,9
0.04,0.11,0,0.01,medium,74,18,4.8,368
0.02,0.12,0,0.03,medium,94,50,8.3,909
0.1,0.01,0.05,0.01,medium,74,40,7.5,13
0.14,0.01,0,0.01,medium,75,59,7.8,26
0.08,0.06,0,0.02,medium,71,21,4.9,8
0.06,0.09,0,0.02,medium,64,7,6.2,10
0.09,0.06,0,0.01,medium,61,12,7.5,15
0.08,0.06,0,0.02,medium,68,28,9,6
0.08,0.06,0,0.02,medium,83,14,8.5,8
0.05,0,0.09,0.01,medium,66,13,8.2,29
0.14,0.01,0,0.01,medium,25,27,2.5,41
0.13,0.03,0,0,medium,74,11,8.4,5
0.08,0.06,0,0.02,medium,42,31,4.1,17
0.08,0.06,0,0.02,medium,69,25,8.9,28
0.09,0.06,0,0.01,medium,72,46,4.4,266
0.06,0.1,0,0,medium,47,29,3,350
0.07,0.08,0,0.02,medium,59,15,6.8,13
0.13,0,0.02,0.01,medium,77,17,6.6,8
0.15,0,0,0.01,medium,49,5,5.8,32
0.13,0.02,0,0.02,medium,59,49,7.7,67
0.07,0.05,0.03,0.01,medium,53,19,6.1,8
0.13,0.03,0,0,medium,59,5,7,5
0.12,0.02,0.01,0.01,medium,49,33,5.9,56
0.12,0.03,0,0.01,medium,70,26,6.4,31
0.09,0.05,0,0.02,medium,76,43,8.2,29
0.05,0,0.1,0.01,medium,72,28,6.8,15
0.12,0.02,0,0.03,medium,66,8,3.7,20
0.12,0.03,0,0,medium,66,14,7.3,11
0.07,0.05,0.03,0.01,medium,75,44,7,47
0.15,0,0,0.01,medium,45,9,7.4,10
0.11,0,0.04,0.01,medium,66,32,7.7,11
0.12,0.03,0,0.01,medium,83,54,8.9,35
0.15,0,0,0.01,medium,37,4,3.5,8
0.13,0.02,0,0.01,medium,73,24,2.8,34
0.08,0.06,0,0.02,medium,81,40,9.2,100
0.08,0.07,0,0.01,medium,51,17,7,130
0.08,0.06,0,0.02,medium,68,24,7.6,8
0.12,0.03,0,0.01,medium,75,18,8.8,18
0.09,0.03,0.03,0.01,medium,71,9,8.1,19
0.08,0.06,0,0.02,medium,83,23,9,12
0.12,0.03,0,0,medium,67,7,6.6,7
0.14,0.01,0,0.01,medium,51,18,5.2,17
0.14,0,0.01,0.01,medium,67,29,6.3,15
0.09,0.06,0,0.01,medium,77,15,8.1,40
0.15,0,0,0.01,medium,77,19,7.2,12
0.11,0.04,0,0.02,medium,62,40,5.8,18
0.14,0,0,0.01,medium,52,11,7.1,21
0.05,0.03,0.06,0.02,medium,55,19,7.8,94
0.09,0.05,0,0.01,medium,74,16,7.3,6
0.11,0.01,0.03,0.01,medium,57,48,5.3,46
0.13,0.02,0,0.02,medium,74,32,8.1,21
0.12,0,0.03,0.01,medium,75,33,8.7,49
